Item,Fixation,Prime,Mask,Target,Corr_response,Related,Block_Name,Target_cat
74,+,slippers,&&&&&&&&&&&&,spear,2,0,TEST,WEAPON
75,+,scarf,&&&&&&&&&&&&,zebra,2,0,TEST,MAMMAL
76,+,shoes,&&&&&&&&&&&&,canoe,2,0,TEST,VEHICLE
77,+,sweater,&&&&&&&&&&&&,skirt,1,1,TEST,CLOTHING
78,+,coat,&&&&&&&&&&&&,swimsuit,1,1,TEST,CLOTHING
79,+,pants,&&&&&&&&&&&&,jeans,1,1,TEST,CLOTHING
80,+,socks,&&&&&&&&&&&&,belt,1,1,TEST,CLOTHING
81,+,eggplant,&&&&&&&&&&&&,hat,1,0,TEST,CLOTHING
82,+,dagger,&&&&&&&&&&&&,shirt,1,0,TEST,CLOTHING
83,+,beaver,&&&&&&&&&&&&,cloak,1,0,TEST,CLOTHING
84,+,rocket,&&&&&&&&&&&&,nightgown,1,0,TEST,CLOTHING
85,+,beans,&&&&&&&&&&&&,corn,2,1,TEST,VEGETABLE
86,+,tank,&&&&&&&&&&&&,artillery,2,1,TEST,WEAPON
87,+,squirrel,&&&&&&&&&&&&,rabbit,2,1,TEST,MAMMAL
88,+,train,&&&&&&&&&&&&,jeep,2,1,TEST,VEHICLE
89,+,chicken,&&&&&&&&&&&&,vest,2,0,TEST,CLOTHING
90,+,parakeet,&&&&&&&&&&&&,cauliflower,2,0,TEST,VEGETABLE
91,+,hawk,&&&&&&&&&&&&,grenade,2,0,TEST,WEAPON
92,+,peacock,&&&&&&&&&&&&,camel,2,0,TEST,MAMMAL
93,+,duck,&&&&&&&&&&&&,seagull,1,1,TEST,BIRD
94,+,ostrich,&&&&&&&&&&&&,penguin,1,1,TEST,BIRD
95,+,swan,&&&&&&&&&&&&,stork,1,1,TEST,BIRD
96,+,crow,&&&&&&&&&&&&,raven,1,1,TEST,BIRD
97,+,gloves,&&&&&&&&&&&&,falcon,1,0,TEST,BIRD
98,+,kale,&&&&&&&&&&&&,cockatoo,1,0,TEST,BIRD
99,+,revolver,&&&&&&&&&&&&,cardinal,1,0,TEST,BIRD
100,+,moose,&&&&&&&&&&&&,goose,1,0,TEST,BIRD
101,+,tie,&&&&&&&&&&&&,suit,2,1,TEST,CLOTHING
102,+,parsnip,&&&&&&&&&&&&,ginger,2,1,TEST,VEGETABLE
103,+,flamethrower,&&&&&&&&&&&&,catapult,2,1,TEST,WEAPON
104,+,dolphin,&&&&&&&&&&&&,whale,2,1,TEST,MAMMAL
105,+,spade,&&&&&&&&&&&&,turkey,2,0,TEST,BIRD
106,+,wrench,&&&&&&&&&&&&,sandals,2,0,TEST,CLOTHING
107,+,drill,&&&&&&&&&&&&,cucumber,2,0,TEST,VEGETABLE
108,+,scissors,&&&&&&&&&&&&,bat,2,0,TEST,WEAPON
109,+,hammer,&&&&&&&&&&&&,screwdriver,1,1,TEST,TOOL
110,+,hoe,&&&&&&&&&&&&,rake,1,1,TEST,TOOL
111,+,chisel,&&&&&&&&&&&&,axe,1,1,TEST,TOOL
112,+,crowbar,&&&&&&&&&&&&,sledgehammer,1,1,TEST,TOOL
113,+,vulture,&&&&&&&&&&&&,pitchfork,1,0,TEST,TOOL
114,+,blouse,&&&&&&&&&&&&,jackhammer,1,0,TEST,TOOL
115,+,chives,&&&&&&&&&&&&,compass,1,0,TEST,TOOL
116,+,torpedo,&&&&&&&&&&&&,computer,1,0,TEST,TOOL
117,+,sparrow,&&&&&&&&&&&&,robin,2,1,TEST,BIRD
118,+,belt,&&&&&&&&&&&&,bandana,2,1,TEST,CLOTHING
119,+,beets,&&&&&&&&&&&&,rhubarb,2,1,TEST,VEGETABLE
120,+,bayonet,&&&&&&&&&&&&,machete,2,1,TEST,WEAPON
121,+,strawberry,&&&&&&&&&&&&,shovel,2,0,TEST,TOOL
122,+,lemon,&&&&&&&&&&&&,canary,2,0,TEST,BIRD
123,+,coconut,&&&&&&&&&&&&,mittens,2,0,TEST,CLOTHING
124,+,cherry,&&&&&&&&&&&&,turnip,2,0,TEST,VEGETABLE
125,+,prune,&&&&&&&&&&&&,plum,1,1,TEST,FRUIT
126,+,grapefruit,&&&&&&&&&&&&,orange,1,1,TEST,FRUIT
127,+,cantaloupe,&&&&&&&&&&&&,honeydew,1,1,TEST,FRUIT
128,+,apple,&&&&&&&&&&&&,cranberry,1,1,TEST,FRUIT
129,+,shears,&&&&&&&&&&&&,tangerine,1,0,TEST,FRUIT
130,+,parrot,&&&&&&&&&&&&,fig,1,0,TEST,FRUIT
131,+,poncho,&&&&&&&&&&&&,mango,1,0,TEST,FRUIT
132,+,leeks,&&&&&&&&&&&&,pomegranate,1,0,TEST,FRUIT
133,+,bolt,&&&&&&&&&&&&,nails,2,1,TEST,TOOL
134,+,finch,&&&&&&&&&&&&,chickadee,2,1,TEST,BIRD
135,+,underwear,&&&&&&&&&&&&,shorts,2,1,TEST,CLOTHING
136,+,pumpkin,&&&&&&&&&&&&,zucchini,2,1,TEST,VEGETABLE
