Item,Fixation,Prime,Mask,Target,Corr_response,Related,Block_Name,Target_cat
70,+,peach,&&&&&&&&&&&&,finch,2,0,VEGETABLE,BIRD
71,+,shorts,&&&&&&&&&&&&,underwear,2,1,VEGETABLE,CLOTHING
72,+,machete,&&&&&&&&&&&&,bayonet,2,1,VEGETABLE,WEAPON
73,+,carrot,&&&&&&&&&&&&,jacket,1,0,CLOTHING,CLOTHING
74,+,spear,&&&&&&&&&&&&,slippers,1,0,CLOTHING,CLOTHING
75,+,zebra,&&&&&&&&&&&&,scarf,1,0,CLOTHING,CLOTHING
76,+,canoe,&&&&&&&&&&&&,shoes,1,0,CLOTHING,CLOTHING
77,+,plum,&&&&&&&&&&&&,sweater,1,0,CLOTHING,CLOTHING
78,+,rake,&&&&&&&&&&&&,coat,1,0,CLOTHING,CLOTHING
79,+,jeans,&&&&&&&&&&&&,pants,1,1,CLOTHING,CLOTHING
80,+,belt,&&&&&&&&&&&&,socks,1,1,CLOTHING,CLOTHING
81,+,shield,&&&&&&&&&&&&,eggplant,2,0,CLOTHING,VEGETABLE
82,+,yacht,&&&&&&&&&&&&,dagger,2,0,CLOTHING,WEAPON
83,+,compass,&&&&&&&&&&&&,beaver,2,0,CLOTHING,MAMMAL
84,+,nightgown,&&&&&&&&&&&&,rocket,2,0,CLOTHING,VEHICLE
85,+,taser,&&&&&&&&&&&&,raisin,2,0,CLOTHING,FRUIT
86,+,rollerblades,&&&&&&&&&&&&,saw,2,0,CLOTHING,TOOL
87,+,dove ,&&&&&&&&&&&&,pigeon,2,1,CLOTHING,BIRD
88,+,pumpkin,&&&&&&&&&&&&,squash,2,1,CLOTHING,VEGETABLE
89,+,vest,&&&&&&&&&&&&,chicken,1,0,BIRD,BIRD
90,+,cauliflower,&&&&&&&&&&&&,parakeet,1,0,BIRD,BIRD
91,+,grenade,&&&&&&&&&&&&,hawk,1,0,BIRD,BIRD
92,+,camel,&&&&&&&&&&&&,peacock,1,0,BIRD,BIRD
93,+,scooter,&&&&&&&&&&&&,duck,1,0,BIRD,BIRD
94,+,orange,&&&&&&&&&&&&,ostrich,1,0,BIRD,BIRD
95,+,stork,&&&&&&&&&&&&,swan,1,1,BIRD,BIRD
96,+,raven,&&&&&&&&&&&&,crow,1,1,BIRD,BIRD
97,+,artichoke,&&&&&&&&&&&&,gloves,2,0,BIRD,CLOTHING
98,+,hamster,&&&&&&&&&&&&,kale,2,0,BIRD,VEGETABLE
99,+,mango,&&&&&&&&&&&&,revolver,2,0,BIRD,WEAPON
100,+,goose,&&&&&&&&&&&&,moose,2,0,BIRD,MAMMAL
101,+,corn,&&&&&&&&&&&&,kayak,2,0,BIRD,VEHICLE
102,+,tiger,&&&&&&&&&&&&,pear,2,0,BIRD,FRUIT
103,+,wheelbarrow,&&&&&&&&&&&&,ladder,2,1,BIRD,TOOL
104,+,robe,&&&&&&&&&&&&,dress,2,1,BIRD,CLOTHING
105,+,turkey,&&&&&&&&&&&&,spade,1,0,TOOL,TOOL
106,+,sandals,&&&&&&&&&&&&,wrench,1,0,TOOL,TOOL
107,+,cucumber,&&&&&&&&&&&&,drill,1,0,TOOL,TOOL
108,+,bat,&&&&&&&&&&&&,scissors,1,0,TOOL,TOOL
109,+,cheetah,&&&&&&&&&&&&,hammer,1,0,TOOL,TOOL
110,+,tractor,&&&&&&&&&&&&,hoe,1,0,TOOL,TOOL
111,+,axe,&&&&&&&&&&&&,chisel,1,1,TOOL,TOOL
112,+,sledgehammer,&&&&&&&&&&&&,crowbar,1,1,TOOL,TOOL
113,+,hat,&&&&&&&&&&&&,vulture,2,0,TOOL,BIRD
114,+,switchblade,&&&&&&&&&&&&,blouse,2,0,TOOL,CLOTHING
115,+,hovercraft,&&&&&&&&&&&&,chives,2,0,TOOL,VEGETABLE
116,+,computer,&&&&&&&&&&&&,torpedo,2,0,TOOL,WEAPON
117,+,suit,&&&&&&&&&&&&,koala,2,0,TOOL,MAMMAL
118,+,artillery,&&&&&&&&&&&&,wheelchair,2,0,TOOL,VEHICLE
119,+,blueberry,&&&&&&&&&&&&,tomato,2,1,TOOL,FRUIT
120,+,owl,&&&&&&&&&&&&,flamingo,2,1,TOOL,BIRD
121,+,shovel,&&&&&&&&&&&&,strawberry,1,0,FRUIT,FRUIT
122,+,canary,&&&&&&&&&&&&,lemon,1,0,FRUIT,FRUIT
123,+,mittens,&&&&&&&&&&&&,coconut,1,0,FRUIT,FRUIT
124,+,turnip,&&&&&&&&&&&&,cherry,1,0,FRUIT,FRUIT
125,+,shotgun,&&&&&&&&&&&&,prune,1,0,FRUIT,FRUIT
126,+,buffalo,&&&&&&&&&&&&,grapefruit,1,0,FRUIT,FRUIT
127,+,honeydew,&&&&&&&&&&&&,cantaloupe,1,1,FRUIT,FRUIT
128,+,cranberry,&&&&&&&&&&&&,apple,1,1,FRUIT,FRUIT
129,+,falcon,&&&&&&&&&&&&,shears,2,0,FRUIT,TOOL
130,+,zucchini,&&&&&&&&&&&&,parrot,2,0,FRUIT,BIRD
131,+,otter,&&&&&&&&&&&&,poncho,2,0,FRUIT,CLOTHING
132,+,pomegranate,&&&&&&&&&&&&,leeks,2,0,FRUIT,VEGETABLE
133,+,robin,&&&&&&&&&&&&,mace,2,0,FRUIT,WEAPON
134,+,ginger,&&&&&&&&&&&&,leopard,2,0,FRUIT,MAMMAL
135,+,segway,&&&&&&&&&&&&,jetski,2,1,FRUIT,VEHICLE
136,+,jack,&&&&&&&&&&&&,clamp,2,1,FRUIT,TOOL
