Item,Fixation,Prime,Mask,Target,Corr_response,Related,Block_Name,Target_cat
70,+,leopard,&&&&&&&&&&&&,ginger,1,0,VEGETABLE,VEGETABLE
71,+,flamethrower,&&&&&&&&&&&&,rhubarb,1,0,VEGETABLE,VEGETABLE
72,+,dress,&&&&&&&&&&&&,pumpkin,1,0,VEGETABLE,VEGETABLE
73,+,celery,&&&&&&&&&&&&,sword,2,0,CLOTHING,WEAPON
74,+,broccoli,&&&&&&&&&&&&,cat,2,0,CLOTHING,MAMMAL
75,+,scarf,&&&&&&&&&&&&,mittens,1,1,CLOTHING,CLOTHING
76,+,shoes,&&&&&&&&&&&&,boots,1,1,CLOTHING,CLOTHING
77,+,peas,&&&&&&&&&&&&,screwdriver,2,0,CLOTHING,TOOL
78,+,coat,&&&&&&&&&&&&,rake,2,0,CLOTHING,TOOL
79,+,pants,&&&&&&&&&&&&,stork,2,0,CLOTHING,BIRD
80,+,socks,&&&&&&&&&&&&,spinach,2,0,CLOTHING,VEGETABLE
81,+,vulture,&&&&&&&&&&&&,hat,1,0,CLOTHING,CLOTHING
82,+,chainsaw,&&&&&&&&&&&&,shirt,1,0,CLOTHING,CLOTHING
83,+,chives,&&&&&&&&&&&&,parsley,2,1,CLOTHING,VEGETABLE
84,+,torpedo,&&&&&&&&&&&&,harpoon,2,1,CLOTHING,WEAPON
85,+,koala,&&&&&&&&&&&&,suit,1,0,CLOTHING,CLOTHING
86,+,tank,&&&&&&&&&&&&,bandana,1,0,CLOTHING,CLOTHING
87,+,beets,&&&&&&&&&&&&,shorts,1,0,CLOTHING,CLOTHING
88,+,flamingo,&&&&&&&&&&&&,robe,1,0,CLOTHING,CLOTHING
89,+,jacket,&&&&&&&&&&&&,carrot,2,0,BIRD,VEGETABLE
90,+,slippers,&&&&&&&&&&&&,spear,2,0,BIRD,WEAPON
91,+,hawk,&&&&&&&&&&&&,eagle,1,1,BIRD,BIRD
92,+,peacock,&&&&&&&&&&&&,woodpecker,1,1,BIRD,BIRD
93,+,sweater,&&&&&&&&&&&&,plum,2,0,BIRD,FRUIT
94,+,bow,&&&&&&&&&&&&,swimsuit,2,0,BIRD,CLOTHING
95,+,swan,&&&&&&&&&&&&,axe,2,0,BIRD,TOOL
96,+,crow,&&&&&&&&&&&&,belt,2,0,BIRD,CLOTHING
97,+,shears,&&&&&&&&&&&&,falcon,1,0,BIRD,BIRD
98,+,apricot,&&&&&&&&&&&&,cockatoo,1,0,BIRD,BIRD
99,+,poncho,&&&&&&&&&&&&,cloak,2,1,BIRD,CLOTHING
100,+,leeks,&&&&&&&&&&&&,shallots,2,1,BIRD,VEGETABLE
101,+,mace,&&&&&&&&&&&&,robin,1,0,BIRD,BIRD
102,+,parsnip,&&&&&&&&&&&&,chickadee,1,0,BIRD,BIRD
103,+,underwear,&&&&&&&&&&&&,dove ,1,0,BIRD,BIRD
104,+,clamp,&&&&&&&&&&&&,owl,1,0,BIRD,BIRD
105,+,chicken,&&&&&&&&&&&&,vest,2,0,TOOL,CLOTHING
106,+,parakeet,&&&&&&&&&&&&,cauliflower,2,0,TOOL,VEGETABLE
107,+,drill,&&&&&&&&&&&&,screws,1,1,TOOL,TOOL
108,+,scissors,&&&&&&&&&&&&,pencil,1,1,TOOL,TOOL
109,+,duck,&&&&&&&&&&&&,scooter,2,0,TOOL,VEHICLE
110,+,ostrich,&&&&&&&&&&&&,orange,2,0,TOOL,FRUIT
111,+,chisel,&&&&&&&&&&&&,honeydew,2,0,TOOL,FRUIT
112,+,crowbar,&&&&&&&&&&&&,raven,2,0,TOOL,BIRD
113,+,nectarine,&&&&&&&&&&&&,flashlight,1,0,TOOL,TOOL
114,+,limousine,&&&&&&&&&&&&,jackhammer,1,0,TOOL,TOOL
115,+,bluejay,&&&&&&&&&&&&,cardinal,2,1,TOOL,BIRD
116,+,pajamas,&&&&&&&&&&&&,nightgown,2,1,TOOL,CLOTHING
117,+,beans,&&&&&&&&&&&&,nails,1,0,TOOL,TOOL
118,+,belt,&&&&&&&&&&&&,sandpaper,1,0,TOOL,TOOL
119,+,pigeon,&&&&&&&&&&&&,wheelbarrow,1,0,TOOL,TOOL
120,+,watermelon,&&&&&&&&&&&&,jack,1,0,TOOL,TOOL
121,+,spade,&&&&&&&&&&&&,turkey,2,0,FRUIT,BIRD
122,+,wrench,&&&&&&&&&&&&,sandals,2,0,FRUIT,CLOTHING
123,+,coconut,&&&&&&&&&&&&,pineapple,1,1,FRUIT,FRUIT
124,+,cherry,&&&&&&&&&&&&,raspberry,1,1,FRUIT,FRUIT
125,+,hammer,&&&&&&&&&&&&,cheetah,2,0,FRUIT,MAMMAL
126,+,hoe,&&&&&&&&&&&&,tractor,2,0,FRUIT,VEHICLE
127,+,cantaloupe,&&&&&&&&&&&&,subway,2,0,FRUIT,VEHICLE
128,+,apple,&&&&&&&&&&&&,sledgehammer,2,0,FRUIT,TOOL
129,+,sleigh,&&&&&&&&&&&&,tangerine,1,0,FRUIT,FRUIT
130,+,rat,&&&&&&&&&&&&,fig,1,0,FRUIT,FRUIT
131,+,microscope,&&&&&&&&&&&&,compass,2,1,FRUIT,TOOL
132,+,pheasant,&&&&&&&&&&&&,goose,2,1,FRUIT,BIRD
133,+,tie,&&&&&&&&&&&&,grapes,1,0,FRUIT,FRUIT
134,+,finch,&&&&&&&&&&&&,peach,1,0,FRUIT,FRUIT
135,+,ladder,&&&&&&&&&&&&,blueberry,1,0,FRUIT,FRUIT
136,+,train,&&&&&&&&&&&&,kiwi,1,0,FRUIT,FRUIT
