Item,Fixation,Prime,Mask,Target,Corr_response,Related,Block_Name,Target_cat
70,+,chickadee,&&&&&&&&&&&&,finch,2,1,VEGETABLE,BIRD
71,+,dove ,&&&&&&&&&&&&,underwear,2,0,VEGETABLE,CLOTHING
72,+,whale,&&&&&&&&&&&&,bayonet,2,0,VEGETABLE,WEAPON
73,+,carrot,&&&&&&&&&&&&,jacket,1,0,CLOTHING,CLOTHING
74,+,spear,&&&&&&&&&&&&,slippers,1,0,CLOTHING,CLOTHING
75,+,zebra,&&&&&&&&&&&&,scarf,1,0,CLOTHING,CLOTHING
76,+,canoe,&&&&&&&&&&&&,shoes,1,0,CLOTHING,CLOTHING
77,+,skirt,&&&&&&&&&&&&,sweater,1,1,CLOTHING,CLOTHING
78,+,swimsuit,&&&&&&&&&&&&,coat,1,1,CLOTHING,CLOTHING
79,+,stork,&&&&&&&&&&&&,pants,1,0,CLOTHING,CLOTHING
80,+,spinach,&&&&&&&&&&&&,socks,1,0,CLOTHING,CLOTHING
81,+,shield,&&&&&&&&&&&&,eggplant,2,0,CLOTHING,VEGETABLE
82,+,yacht,&&&&&&&&&&&&,dagger,2,0,CLOTHING,WEAPON
83,+,compass,&&&&&&&&&&&&,beaver,2,0,CLOTHING,MAMMAL
84,+,nightgown,&&&&&&&&&&&&,rocket,2,0,CLOTHING,VEHICLE
85,+,grapes,&&&&&&&&&&&&,raisin,2,1,CLOTHING,FRUIT
86,+,sandpaper,&&&&&&&&&&&&,saw,2,1,CLOTHING,TOOL
87,+,wheelbarrow,&&&&&&&&&&&&,pigeon,2,0,CLOTHING,BIRD
88,+,machete,&&&&&&&&&&&&,squash,2,0,CLOTHING,VEGETABLE
89,+,vest,&&&&&&&&&&&&,chicken,1,0,BIRD,BIRD
90,+,cauliflower,&&&&&&&&&&&&,parakeet,1,0,BIRD,BIRD
91,+,grenade,&&&&&&&&&&&&,hawk,1,0,BIRD,BIRD
92,+,camel,&&&&&&&&&&&&,peacock,1,0,BIRD,BIRD
93,+,seagull,&&&&&&&&&&&&,duck,1,1,BIRD,BIRD
94,+,penguin,&&&&&&&&&&&&,ostrich,1,1,BIRD,BIRD
95,+,axe,&&&&&&&&&&&&,swan,1,0,BIRD,BIRD
96,+,belt,&&&&&&&&&&&&,crow,1,0,BIRD,BIRD
97,+,artichoke,&&&&&&&&&&&&,gloves,2,0,BIRD,CLOTHING
98,+,hamster,&&&&&&&&&&&&,kale,2,0,BIRD,VEGETABLE
99,+,mango,&&&&&&&&&&&&,revolver,2,0,BIRD,WEAPON
100,+,goose,&&&&&&&&&&&&,moose,2,0,BIRD,MAMMAL
101,+,submarine,&&&&&&&&&&&&,kayak,2,1,BIRD,VEHICLE
102,+,peach,&&&&&&&&&&&&,pear,2,1,BIRD,FRUIT
103,+,blueberry,&&&&&&&&&&&&,ladder,2,0,BIRD,TOOL
104,+,pumpkin,&&&&&&&&&&&&,dress,2,0,BIRD,CLOTHING
105,+,turkey,&&&&&&&&&&&&,spade,1,0,TOOL,TOOL
106,+,sandals,&&&&&&&&&&&&,wrench,1,0,TOOL,TOOL
107,+,cucumber,&&&&&&&&&&&&,drill,1,0,TOOL,TOOL
108,+,bat,&&&&&&&&&&&&,scissors,1,0,TOOL,TOOL
109,+,screwdriver,&&&&&&&&&&&&,hammer,1,1,TOOL,TOOL
110,+,rake,&&&&&&&&&&&&,hoe,1,1,TOOL,TOOL
111,+,honeydew,&&&&&&&&&&&&,chisel,1,0,TOOL,TOOL
112,+,raven,&&&&&&&&&&&&,crowbar,1,0,TOOL,TOOL
113,+,hat,&&&&&&&&&&&&,vulture,2,0,TOOL,BIRD
114,+,switchblade,&&&&&&&&&&&&,blouse,2,0,TOOL,CLOTHING
115,+,hovercraft,&&&&&&&&&&&&,chives,2,0,TOOL,VEGETABLE
116,+,computer,&&&&&&&&&&&&,torpedo,2,0,TOOL,WEAPON
117,+,panda,&&&&&&&&&&&&,koala,2,1,TOOL,MAMMAL
118,+,rollerblades,&&&&&&&&&&&&,wheelchair,2,1,TOOL,VEHICLE
119,+,segway,&&&&&&&&&&&&,tomato,2,0,TOOL,FRUIT
120,+,robe,&&&&&&&&&&&&,flamingo,2,0,TOOL,BIRD
121,+,shovel,&&&&&&&&&&&&,strawberry,1,0,FRUIT,FRUIT
122,+,canary,&&&&&&&&&&&&,lemon,1,0,FRUIT,FRUIT
123,+,mittens,&&&&&&&&&&&&,coconut,1,0,FRUIT,FRUIT
124,+,turnip,&&&&&&&&&&&&,cherry,1,0,FRUIT,FRUIT
125,+,plum,&&&&&&&&&&&&,prune,1,1,FRUIT,FRUIT
126,+,orange,&&&&&&&&&&&&,grapefruit,1,1,FRUIT,FRUIT
127,+,subway,&&&&&&&&&&&&,cantaloupe,1,0,FRUIT,FRUIT
128,+,sledgehammer,&&&&&&&&&&&&,apple,1,0,FRUIT,FRUIT
129,+,falcon,&&&&&&&&&&&&,shears,2,0,FRUIT,TOOL
130,+,zucchini,&&&&&&&&&&&&,parrot,2,0,FRUIT,BIRD
131,+,otter,&&&&&&&&&&&&,poncho,2,0,FRUIT,CLOTHING
132,+,pomegranate,&&&&&&&&&&&&,leeks,2,0,FRUIT,VEGETABLE
133,+,taser,&&&&&&&&&&&&,mace,2,1,FRUIT,WEAPON
134,+,tiger,&&&&&&&&&&&&,leopard,2,1,FRUIT,MAMMAL
135,+,rabbit,&&&&&&&&&&&&,jetski,2,0,FRUIT,VEHICLE
136,+,owl,&&&&&&&&&&&&,clamp,2,0,FRUIT,TOOL
