Item,Fixation,Prime,Mask,Target,Corr_response,Related,Block_Name,Target_cat
66,+,lime,&&&&&&&&&&,lemon,1,1,TEST,FRUIT
67,+,pineapple,&&&&&&&&&&,coconut,1,1,TEST,FRUIT
68,+,raspberry,&&&&&&&&&&,cherry,1,1,TEST,FRUIT
69,+,plum,&&&&&&&&&&,prune,1,1,TEST,FRUIT
70,+,orange,&&&&&&&&&&,grapefruit,1,1,TEST,FRUIT
71,+,honeydew,&&&&&&&&&&,cantaloupe,1,1,TEST,FRUIT
72,+,cranberry,&&&&&&&&&&,apple,1,1,TEST,FRUIT
73,+,rocket,&&&&&&&&&&,pride,2,0,TEST,ABSTRACT
74,+,limousine,&&&&&&&&&&,decision,2,0,TEST,ABSTRACT
75,+,yacht,&&&&&&&&&&,approval,2,0,TEST,ABSTRACT
76,+,boat,&&&&&&&&&&,sympathy,2,0,TEST,ABSTRACT
77,+,train,&&&&&&&&&&,manner,2,0,TEST,ABSTRACT
78,+,jet,&&&&&&&&&&,blame,2,0,TEST,ABSTRACT
79,+,ship,&&&&&&&&&&,chaos,2,0,TEST,ABSTRACT
80,+,jeep,&&&&&&&&&&,loyalty,2,0,TEST,ABSTRACT
81,+,gorilla,&&&&&&&&&&,advice,2,0,TEST,ABSTRACT
82,+,otter,&&&&&&&&&&,anxiety,2,0,TEST,ABSTRACT
83,+,hamster,&&&&&&&&&&,excitement,2,0,TEST,ABSTRACT
84,+,moose,&&&&&&&&&&,good,2,0,TEST,ABSTRACT
85,+,tiger,&&&&&&&&&&,truth,2,0,TEST,ABSTRACT
86,+,beaver,&&&&&&&&&&,quality,2,0,TEST,ABSTRACT
87,+,rat,&&&&&&&&&&,dignity,2,0,TEST,ABSTRACT
88,+,deer,&&&&&&&&&&,innocence,2,0,TEST,ABSTRACT
89,+,bayonet,&&&&&&&&&&,purpose,2,0,TEST,ABSTRACT
90,+,bullet,&&&&&&&&&&,sin,2,0,TEST,ABSTRACT
91,+,shield,&&&&&&&&&&,idea,2,0,TEST,ABSTRACT
92,+,catapult,&&&&&&&&&&,envy,2,0,TEST,ABSTRACT
93,+,harpoon,&&&&&&&&&&,ego,2,0,TEST,ABSTRACT
94,+,gun,&&&&&&&&&&,ability,2,0,TEST,ABSTRACT
95,+,armor,&&&&&&&&&&,belief,2,0,TEST,ABSTRACT
96,+,tank,&&&&&&&&&&,magic,2,0,TEST,ABSTRACT
97,+,artichoke,&&&&&&&&&&,guess,2,0,TEST,ABSTRACT
98,+,zucchini,&&&&&&&&&&,hatred,2,0,TEST,ABSTRACT
99,+,beets,&&&&&&&&&&,difference,2,0,TEST,ABSTRACT
100,+,kale,&&&&&&&&&&,concept,2,0,TEST,ABSTRACT
101,+,okra,&&&&&&&&&&,honor,2,0,TEST,ABSTRACT
102,+,eggplant,&&&&&&&&&&,attitude,2,0,TEST,ABSTRACT
103,+,parsley,&&&&&&&&&&,rule,2,0,TEST,ABSTRACT
104,+,chard,&&&&&&&&&&,spirit,2,0,TEST,ABSTRACT
105,+,nightgown,&&&&&&&&&&,harm,2,0,TEST,ABSTRACT
106,+,shirt,&&&&&&&&&&,fun,2,0,TEST,ABSTRACT
107,+,dress,&&&&&&&&&&,respect,2,0,TEST,ABSTRACT
108,+,cloak,&&&&&&&&&&,theory,2,0,TEST,ABSTRACT
109,+,pajamas,&&&&&&&&&&,heroism,2,0,TEST,ABSTRACT
110,+,blouse,&&&&&&&&&&,guilt,2,0,TEST,ABSTRACT
111,+,gown,&&&&&&&&&&,greed,2,0,TEST,ABSTRACT
112,+,robe,&&&&&&&&&&,opinion,2,0,TEST,ABSTRACT
113,+,dove,&&&&&&&&&&,freedom,2,0,TEST,ABSTRACT
114,+,robin,&&&&&&&&&&,shame,2,0,TEST,ABSTRACT
115,+,falcon,&&&&&&&&&&,misery,2,0,TEST,ABSTRACT
116,+,finch,&&&&&&&&&&,hope,2,0,TEST,ABSTRACT
117,+,pigeon,&&&&&&&&&&,effort,2,0,TEST,ABSTRACT
118,+,sparrow,&&&&&&&&&&,experience,2,0,TEST,ABSTRACT
119,+,vulture,&&&&&&&&&&,mercy,2,0,TEST,ABSTRACT
120,+,chickadee,&&&&&&&&&&,knowledge,2,0,TEST,ABSTRACT
121,+,level,&&&&&&&&&&,emotion,2,0,TEST,ABSTRACT
122,+,saw,&&&&&&&&&&,passion,2,0,TEST,ABSTRACT
123,+,clamp,&&&&&&&&&&,dread,2,0,TEST,ABSTRACT
124,+,bolts,&&&&&&&&&&,wisdom,2,0,TEST,ABSTRACT
125,+,microscope,&&&&&&&&&&,fate,2,0,TEST,ABSTRACT
126,+,sandpaper,&&&&&&&&&&,moral,2,0,TEST,ABSTRACT
127,+,wheelbarrow,&&&&&&&&&&,courage,2,0,TEST,ABSTRACT
128,+,tack,&&&&&&&&&&,virtue,2,0,TEST,ABSTRACT
129,+,tangerine,&&&&&&&&&&,joy,2,0,TEST,ABSTRACT
130,+,grape,&&&&&&&&&&,feeling,2,0,TEST,ABSTRACT
131,+,peach,&&&&&&&&&&,scorn,2,0,TEST,ABSTRACT
132,+,mango,&&&&&&&&&&,soul,2,0,TEST,ABSTRACT
133,+,nectarine,&&&&&&&&&&,trust,2,0,TEST,ABSTRACT
134,+,raisin,&&&&&&&&&&,confusion,2,0,TEST,ABSTRACT
135,+,blueberry,&&&&&&&&&&,wish,2,0,TEST,ABSTRACT
136,+,tangerine,&&&&&&&&&&,luck,2,0,TEST,ABSTRACT
